rule,ticker,entry,exit,hold_days,return_pct,baseline_pct,excess_pct,max_drawdown_pct
fixed_20,ALAB,2026-05-29,2026-06-30,21,40.88376269937564,3.930752029008796,36.953010670366844,-12.785390849377364
fixed_20,ALAB,2026-06-12,2026-07-15,21,-4.502246780360131,-9.78941285730117,5.2871660769410385,-27.410872615612767
fixed_20,ALAB,2026-06-29,2026-07-29,21,-45.227649317172855,-24.44627707131917,-20.78137224585369,-48.29613449266689
fixed_20,CRDO,2024-06-13,2024-07-16,21,16.89703250434409,10.025849429219653,6.871183075124438,-6.573085344483765
fixed_20,CRDO,2024-12-24,2025-01-28,21,-18.35158588992676,-7.052023040793895,-11.299562849132863,-34.97076201857182
fixed_20,CRDO,2025-06-17,2025-07-18,21,17.26257971932519,15.295919448812564,1.966660270512624,-8.889750894570525
fixed_20,CRDO,2025-07-02,2025-08-01,21,20.3535797840259,7.54504885245342,12.808530931572479,-9.41611889808307
fixed_20,CRDO,2025-09-19,2025-10-20,21,-10.556731631408988,10.743131871004852,-21.299863502413842,-23.47841361865841
fixed_20,LITE,2025-09-17,2025-10-16,21,-0.0673445652123128,14.157263490221816,-14.224608055434128,-12.763848040611336
fixed_20,LITE,2025-11-19,2025-12-19,21,38.11913361948196,5.124217341767299,32.99491627771466,-15.033997955324708
fixed_20,LITE,2025-12-04,2026-01-06,21,21.220071992999333,2.8935028708551385,18.326569122144196,-15.033997955324708
fixed_20,LITE,2026-02-20,2026-03-23,21,9.161835794713769,-0.10163749192478712,9.263473286638556,-28.70220205025136
fixed_20,LITE,2026-04-02,2026-05-04,21,18.05582272050803,36.05964448627626,-18.00382176576823,-11.805415593098411
fixed_20,CIEN,2025-09-18,2025-10-17,21,23.840919489102475,10.056097136250077,13.7848223528524,-4.687976370840518
fixed_20,CIEN,2025-10-02,2025-10-31,21,24.407175169015115,12.330024845235796,12.077150323779321,-4.990757644025978
fixed_20,GLW,2025-09-19,2025-10-20,21,7.18954563886689,10.743131871004852,-3.553586232137962,-4.828538358244272
fixed_20,GLW,2026-02-12,2026-03-16,21,0.6056749013769958,2.268062605335144,-1.6623877039581483,-23.00684634349829
fixed_20,GLW,2026-02-27,2026-03-30,21,-14.516561260857607,-10.276498670335002,-4.240062590522606,-21.899146740349483
fixed_20,MU,2024-04-05,2024-05-06,21,-2.7917166016542816,0.3028780441515736,-3.0945946458058553,-16.265385659319286
fixed_20,MU,2026-01-27,2026-02-26,21,1.2968036624844803,5.049345587441696,-3.752541924957215,-14.744175123857895
fixed_20,MU,2026-05-26,2026-06-25,21,35.46010753319009,5.67308661678655,29.787020916403538,-19.967204890665812
fixed_20,MU,2026-06-11,2026-07-14,21,-1.2651049033565065,-5.859125558464422,4.594020655107915,-22.777276154670723
fixed_20,MU,2026-06-26,2026-07-28,21,-27.524995360996417,-17.359710526660272,-10.165284834336147,-28.903811839665593
fixed_20,STX,2026-05-14,2026-06-15,21,26.596752089229092,10.227016612416893,16.369735476812195,-13.256232402441249
fixed_20,WDC,2025-09-22,2025-10-21,21,8.006395719582681,6.494628236892217,1.5117674826904652,-13.845103706647777
fixed_20,WDC,2025-10-06,2025-11-04,21,21.471904620953342,7.259762179975865,14.212142440977477,-9.69827298331487
fixed_20,SNDK,2025-09-19,2025-10-20,21,44.83905157242339,10.743131871004852,34.09591970141853,-11.381579357784254
fixed_20,SNDK,2025-10-03,2025-11-03,21,61.21017724721043,13.604658642279341,47.605518604931085,-11.351228894786091
fixed_20,SNDK,2025-10-17,2025-11-17,21,89.6974871117887,-4.90762422560413,94.60511133739284,-13.96326313212537
fixed_20,SNDK,2025-10-31,2025-12-02,21,3.0201195089353927,-8.378310905984275,11.398430414919668,-30.78064200316042
fixed_20,SNDK,2025-11-14,2025-12-16,21,-17.646366641991808,0.6515870131477974,-18.297953655139604,-26.8918304072974
fixed_20,SNDK,2026-01-27,2026-02-26,21,35.4091008727585,5.049345587441696,30.35975528531681,-22.123332943696827
fixed_20,SNDK,2026-02-10,2026-03-12,21,14.249315151849796,-3.0927373133209697,17.342052465170767,-20.879529352810668
fixed_20,SNDK,2026-02-25,2026-03-26,21,-4.6190616001638425,-5.630743583464014,1.011681983300171,-21.8782833697881
fixed_20,NTAP,2026-06-09,2026-07-10,21,2.6562939297895216,-1.6287690410542062,4.285062970843728,-7.606066657842248
fixed_20,PENG,2025-07-22,2025-08-20,21,-4.867077697033784,6.909378702790692,-11.776456399824475,-9.34022414833775
fixed_20,PENG,2026-04-27,2026-05-27,21,87.40103289661067,22.648014699177708,64.75301819743297,-7.544497665542549
fixed_20,PENG,2026-05-11,2026-06-10,21,34.40514291972401,0.06619515357528287,34.33894776614873,-18.050696741786087
fixed_20,PENG,2026-05-26,2026-06-25,21,21.510456262084077,5.67308661678655,15.837369645297528,-18.050696741786087
fixed_20,PENG,2026-06-09,2026-07-10,21,27.005998084427052,-1.6287690410542062,28.634767125481257,-19.129062632399
fixed_20,SIMO,2026-05-13,2026-06-12,21,3.935219860820882,7.867317145417936,-3.932097284597054,-17.904562067931586
fixed_20,SIMO,2026-06-02,2026-07-02,21,-0.18588098278086163,-13.810667333013887,13.624786350233025,-17.904562067931586
fixed_20,RMBS,2025-09-25,2025-10-24,21,4.624847095987938,16.61644997866241,-11.99160288267447,-14.040304877057652
